postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,postcodeDistrict,Unnamed: 0,catsPerHousehold,dogsPerHousehold,pre_1900,1900_1929,1930_1945,1945_1964,1965_1982,1983_1999,2000_present,unknown,latitude,longitude,medianPrice,historicallyFlooded
BS30 9UB,366108,170897,Unsurveyed/Urban,0.0,Siston Brook,640.0,South Gloucestershire,BS30,271.0,0.424251473,0.486540509,0.1124291012836419,0.0456667362640474,0.0398061535665014,0.1940759681394832,0.2858493643101163,0.2163459350405074,0.0782581464067303,0.0275685949889717,51.43604921309307,-2.4889629381812854,486954.5,0
BN9 9BQ,544714,101325,Unsurveyed/Urban,0.0,River Ouse,240.0,Lewes,BN9,243.0,0.411628055,0.472063707,0.0956695771408732,0.0966383319730607,0.0711756300182469,0.2488948182889177,0.2476637844840869,0.1354735477294446,0.093745290557135,0.0107390198082346,50.793432612179984,0.05190265636599269,486954.5,0
BA2 4NB,375697,163728,Unsurveyed/Urban,40.0,Kennet and Avon Canal,0.0,Bath and North East Somerset,BA2,128.0,0.573299514,0.657471935,0.3671386607741415,0.0811915683626933,0.0670379917329496,0.154720475682329,0.1428615218283728,0.0852851916793031,0.0824084194208571,0.0193561705193532,51.3720840478891,-2.3505247639394122,486954.5,0
BS5 7BP,362079,174093,Unsurveyed/Urban,50.0,River Frome,0.0,"Bristol, City of",BS5,284.0,0.256038874,0.293630764,0.121961112832359,0.3923343663319789,0.0881446687039877,0.0867455263876649,0.1442008033926837,0.0678957266851638,0.0839723733889217,0.0147454222772401,51.46452867365546,-2.54726532452056,486954.5,0
DT2 9UD,367960,94966,Leptosols,110.0,River Cerne,900.0,,DT2,637.0,0.66753152,0.765539181,0.3145002225550305,0.0323880584801044,0.0313901576745571,0.1155982197323239,0.1742367238923372,0.1829548563458556,0.1216235429202466,0.0273082183995443,50.75340092267673,-2.4555583851825475,486954.5,0
CT8 8RQ,632709,170048,,10.0,,4950.0,Thanet,CT8,471.0,0.320340651,0.367373393,0.3170605576816702,0.1445250730921108,0.0541463618068432,0.1352077656093514,0.1634654402250507,0.0690740410208174,0.1037224163857815,0.0127983441783746,51.38174816015237,1.342824946313707,486954.5,0
SE19 2HS,533915,170282,Unsurveyed/Urban,90.0,,2430.0,Bromley,SE19,2217.0,0.060944012,0.069891875,0.353160784907582,0.0635128677928617,0.0751770909718219,0.1674243886190053,0.1868413335969971,0.0721863636015127,0.0541021405703047,0.0275950299399141,51.41574708201328,-0.07565799774892773,486954.5,0
PO20 1EH,488764,103794,Luvisols,10.0,,1360.0,Chichester,PO20,2008.0,0.552380328,0.633481373,0.1003421417165465,0.0516290782179906,0.0997195355850923,0.1857915864231356,0.200438867000607,0.1884306968336191,0.1456397571539706,0.028008337069038,50.82688948958355,-0.7410768968652536,486954.5,0
TN34 1TD,581230,109683,Unsurveyed/Urban,0.0,,0.0,,TN34,2532.0,0.189215961,0.216996842,0.5132950494063998,0.0535259309153275,0.0560260826152733,0.0788416095713469,0.159313560746738,0.0820708484934475,0.0466715336254893,0.0102553846259775,50.85825932028271,0.5736349764692262,486954.5,0
SO19 9QQ,445366,109923,Luvisols,20.0,,210.0,Southampton,SO19,2326.0,0.141632014,0.162426571,0.0576116346563558,0.1545155806277242,0.1432217695447321,0.2914286665237085,0.1560640522011254,0.1128383180620809,0.0786127145568936,0.005707263827379,50.88702024829952,-1.3564326661837562,486954.5,0
SE26 6UG,534865,171020,Unsurveyed/Urban,60.0,,0.0,Bromley,SE26,2225.0,0.096642284,0.110831403,0.282001728511297,0.0617451055631599,0.0672276415746967,0.1519011230264673,0.2337037108130772,0.0735306729595709,0.0903945840876983,0.0394954334640323,51.42215409325002,-0.061724577096628944,486954.5,0
BS16 6QN,365304,177221,,0.0,,1480.0,,BS16,258.0,0.310576344,0.35617548,0.0719315789286385,0.2158582674142905,0.1198630033519329,0.1845585641000162,0.1387050634125803,0.1003150213925051,0.1501201659052365,0.0186483354947996,51.49286056297426,-2.501151640036859,486954.5,0
UB3 2LG,509788,180948,Unsurveyed/Urban,40.0,Grand Union Canal,0.0,,UB3,2639.0,0.216519585,0.248309212,0.0066289867113345,0.2243327944180951,0.2992633152216905,0.0876335856081827,0.2154099020461771,0.0614065372105449,0.1041274617017949,0.0011974170821801,51.51679499558364,-0.4191438113014788,486954.5,0
BS11 9TX,353214,176677,,0.0,River Avon,0.0,,BS11,254.0,0.281113542,0.32238692,0.0403095210313422,0.2173761983961776,0.1765370030229464,0.3668873043236952,0.0784541487076664,0.0558126872810972,0.0554066485794446,0.0092164886576301,51.48709584981527,-2.6752117077291273,486954.5,0
BS23 1EN,332104,160524,Unsurveyed/Urban,10.0,Uphill Great Rhyne,0.0,North Somerset,BS23,263.0,0.444823956,0.510133465,0.3105308557678158,0.1151515526756242,0.0644419758798452,0.1109843408404046,0.0870093706095669,0.1780719843502133,0.1039332903909197,0.02987662948561,51.33973090071263,-2.9761025616065453,486954.5,0
HA5 2QD,510293,189507,Unsurveyed/Urban,60.0,,2690.0,Hillingdon,HA5,971.0,0.382260288,0.438384134,0.015252671330881,0.1530696549924348,0.3422301853683234,0.1752929531039188,0.1647180913464481,0.0962446331960245,0.0518734716840108,0.0013183389779583,51.593624303519874,-0.4091873598781995,486954.5,0
SO4 3RS,435980,113524,,0.0,Bartley Water,1420.0,New Forest,SO4,,,,,,,,,,,,50.92005956341363,-1.4895069726188397,486954.5,0
BN41 2TF,524990,106813,Unsurveyed/Urban,50.0,West Arm,3100.0,,BN41,234.0,0.330945317,0.379535047,0.1600439932208597,0.2441804769394203,0.159148462464899,0.2113060069669173,0.1051036809217502,0.0689349902739386,0.0431802916787567,0.0081020975334579,50.84734503849504,-0.2259280544637513,486954.5,0
SP2 9LJ,412426,131193,Unsurveyed/Urban,80.0,,960.0,,SP2,2347.0,0.542377295,0.622009685,0.2502103821586885,0.1344641498308539,0.0682581428048269,0.1499358548235394,0.134043612380814,0.1469194723632687,0.1067225068313884,0.00944587880662,51.07992600946127,-1.8239925372794823,486954.5,0
RH15 9XS,529441,119365,Planosols,30.0,,490.0,Mid Sussex,RH15,2077.0,0.408111418,0.468030754,0.0868717961215624,0.040209468729161,0.0366954146395113,0.3021263418783442,0.2555870993009638,0.1517598090560966,0.1098321831731307,0.0169178871012297,50.959181418245784,-0.15829105823744705,486954.5,0
SW19 6FZ,524321,170180,Unsurveyed/Urban,0.0,River Wandle,3040.0,Merton,SW19,2410.0,0.308988468,0.354354471,0.264660062189143,0.2123536171880402,0.0610799536312745,0.106396396534114,0.160228825625078,0.1018433386722242,0.0794357783017512,0.0140020278583745,51.417013376583455,-0.21358305896422447,486954.5,0
RG21 8WS,462324,153509,Unsurveyed/Urban,110.0,,1740.0,,RG21,2050.0,0.191921943,0.220100119,0.0882086480353733,0.1053659061947685,0.0286249386253851,0.123784684069765,0.3551219617486985,0.1223329045781145,0.1719892547936644,0.0045717019542301,51.27732595835006,-1.1078749903465763,486954.5,0
EX4 4FJ,292082,92376,Unsurveyed/Urban,30.0,,0.0,Exeter,EX4,816.0,0.358391433,0.41101083,0.1781345604401778,0.0938182418190905,0.0727250681933979,0.134409254654084,0.1739546248543501,0.1234864037809699,0.20955317192491,0.0139186743330194,50.720956222271454,-3.5301638979783587,486954.5,0
TW10 7WS,517837,175249,Unsurveyed/Urban,10.0,,0.0,,TW10,2616.0,0.358062235,0.410633299,0.3264836614429772,0.0777856613037938,0.1416536135410759,0.1723698464484971,0.1333706479025049,0.0763663045262016,0.0501564182554265,0.0218138465795229,51.463955105769045,-0.30509604261417606,486954.5,0
BN23 7QQ,563539,103379,Gleysols,0.0,Mountney Sewer,450.0,Eastbourne,BN23,228.0,0.481045062,0.551672591,0.0112169760958368,0.0376414061019232,0.0359082066405116,0.1103133595783585,0.3598719860101237,0.2686899952394281,0.1697724430017615,0.0065856273320563,50.80688703001934,0.3196944017472691,486954.5,0
RG20 5NN,452931,158654,Planosols,110.0,,500.0,Basingstoke and Deane,RG20,2049.0,1.263278182,1.448753977,0.2524780501259238,0.0795934768408989,0.0329125714908327,0.1538101900463795,0.1648313654710301,0.1312880260625096,0.1416728048757184,0.0434135150867067,51.32453280819126,-1.241762695783598,486954.5,0
SE12 8WX,542733,174310,,60.0,,0.0,Greenwich,SE12,2210.0,0.101847951,0.116801371,0.1014545836586449,0.1488605929683803,0.1793427016587647,0.274575769968553,0.1609737597466129,0.0806786482536709,0.0314600515529825,0.0226538921923904,51.44979248279364,0.05268428188813701,486954.5,0
PO14 1QL,456054,105574,,0.0,,0.0,,PO14,2001.0,0.48345223,0.554433181,0.0266190842628092,0.0342004411024202,0.0788847029050199,0.1759427337813243,0.455298681325941,0.1565146024419607,0.0660086907773471,0.0065310634031771,50.846979763421245,-1.2051676816145975,486954.5,0
TN16 3EZ,543944,159108,,0.0,River Darent,4940.0,Bromley,TN16,2512.0,0.596756463,0.684372858,0.1336962324614262,0.0762374344165219,0.0644939955152606,0.1793493210681235,0.3402547715131617,0.1076016960361518,0.083289069720153,0.015077479269201,51.312884213597016,0.06394478971354522,486954.5,0
GU16 6ZU,486025,159807,,0.0,,420.0,Surrey Heath,GU16,934.0,0.358953091,0.411654951,0.028837655463836,0.0556765967328358,0.0279132494100843,0.2553386171041663,0.3821048175419143,0.1456644353490442,0.0861714484053686,0.0182931799927501,51.33086222309094,-0.7666412652723206,486954.5,0
BN7 1SH,540678,110166,Unsurveyed/Urban,0.0,Papermill Cut,0.0,,BN7,241.0,0.546136197,0.626320472,0.2639828327620805,0.0606963660296425,0.0694101384727975,0.2428172470430668,0.1417355133866334,0.1303974652671417,0.0653394320468066,0.0256210049918307,50.87387972889474,-0.0019340688684709422,486954.5,0
ME3 9ET,577633,172238,Luvisols,0.0,,0.0,Medway,ME3,1518.0,0.231962835,0.266019856,0.1136588869261715,0.066565689553059,0.0406019584003138,0.226238432747112,0.2815699498939784,0.1196675487697041,0.1394880780812437,0.0122094556284172,51.421318070470974,0.5534092833112496,486954.5,0
CR4 2DS,528275,170256,Unsurveyed/Urban,0.0,River Wandle,2500.0,Merton,CR4,447.0,0.126716228,0.145320834,0.132032724168072,0.3108975115078427,0.1944323265652803,0.0764377553369459,0.0796614761712746,0.1063296045242859,0.0910530866226763,0.009155515103622,51.41681637213725,-0.15672594263161468,486954.5,0
BH19 1PJ,402834,79773,,20.0,,740.0,Dorset,BH19,188.0,0.291072785,0.33380839,0.2660510461477386,0.1129588923225882,0.0675515529414283,0.1572488071434564,0.1743882799246254,0.1296523547699597,0.0732408634211071,0.0189082033290961,50.617658899438865,-1.961303053150385,486954.5,0
BA11 5WZ,376700,148600,Cambisols,110.0,River Frome,0.0,Mendip,BA11,122.0,0.77660139,0.890622801,0.2744624942282496,0.02880035547671,0.0360568703866541,0.1092096896235664,0.2280279896698018,0.1611647482517171,0.1363473736849308,0.0259304786783699,51.23610120094961,-2.335123067100292,486954.5,0
TQ12 4QA,291598,70504,Cambisols,40.0,,0.0,,TQ12,2548.0,0.572427731,0.656472157,0.2858120761459928,0.0722436205983062,0.046843225110336,0.121060715487246,0.1268186386316623,0.2360083686448636,0.1032197820067565,0.0079935733748363,50.52424560616049,-3.530619404554327,486954.5,0
RH77 1AF,528138,139315,Planosols,70.0,Gatwick Stream,0.0,Crawley,RH77,2295.0,0.0,0.0,0.0011098779134295,0.0110987791342952,0.0776914539400665,0.3773584905660377,0.1442841287458379,0.1997780244173141,0.1775804661487236,0.0110987791342952,51.138774740789415,-0.1697799091187027,486954.5,0
CR0 5NJ,533166,164734,Unsurveyed/Urban,60.0,River Wandle,0.0,Croydon,CR0,444.0,0.12253422,0.14052482,0.189431537345722,0.1261590258548246,0.1891934538904903,0.1351295287805097,0.1755132244680827,0.0883192433303605,0.0890137261960232,0.0072402601339868,51.36606558127645,-0.08850145678588582,486954.5,0
TQ9 6UQ,278800,61900,,30.0,Bidwell Brook,0.0,,TQ9,2558.0,1.18210954,1.355668072,0.327517246554531,0.0348184298111514,0.092093288047209,0.139546323884917,0.1587047507510021,0.1495655475638956,0.0902823193691233,0.0074720940181704,50.44439079999187,-3.708292024366315,486954.5,0
TR7 3DN,183031,62092,Unsurveyed/Urban,0.0,,830.0,Cornwall,TR7,2583.0,0.643192106,0.737626229,0.2020496099249693,0.1738309608330334,0.0445368839295935,0.105525475663386,0.1501484500392892,0.1474564617325693,0.1660687312803765,0.0103834265967823,50.41851897794238,-5.055588299552101,486954.5,0
SN15 3RT,394771,171371,Stagnosols,60.0,,1170.0,Wiltshire,SN15,2309.0,1.309775736,1.50207835,0.1983239291589648,0.0298963080407562,0.0574074958328999,0.1805007520862239,0.151929482543714,0.2222477131984286,0.154245383243537,0.0054489358954752,51.44130675781349,-2.076623695809334,486954.5,0
BH9 2PY,408415,94104,Unsurveyed/Urban,40.0,,0.0,,BH9,203.0,0.293575591,0.336678659,0.1023960203351811,0.419632760691546,0.1416399091590151,0.0664921412241328,0.0816112282264522,0.0860930648664549,0.0868146960182065,0.0153201794790111,50.74648071500044,-1.8820944301698268,486954.5,0
TR20 8TJ,145194,29693,Cambisols,50.0,,0.0,Cornwall,TR20,2571.0,0.47590384,0.545776529,0.4098898579663956,0.0220677862164124,0.063029417067399,0.0911744020493782,0.1843870187874763,0.1219755201733257,0.0738318435639294,0.0336441541756831,50.11251652505796,-5.5653841574130025,486954.5,0
BN1 2WB,531040,104624,Unsurveyed/Urban,0.0,River Adur,0.0,Brighton and Hove,BN1,214.0,0.393678702,0.451479012,0.4133781699105935,0.067869146497792,0.094435578216796,0.1207046072234547,0.0878514381613901,0.0896130620380274,0.1029660542004174,0.0231819437515286,50.82633336363249,-0.14081904804802858,486954.5,0
CR0 7JX,534573,165817,Unsurveyed/Urban,0.0,,2970.0,Croydon,CR0,444.0,0.12253422,0.14052482,0.189431537345722,0.1261590258548246,0.1891934538904903,0.1351295287805097,0.1755132244680827,0.0883192433303605,0.0890137261960232,0.0072402601339868,51.375466680683076,-0.06789296270300142,486954.5,0
PL31 1JG,206736,66969,Unsurveyed/Urban,0.0,,0.0,Cornwall,PL31,1985.0,0.626163036,0.718096934,0.1416201706845269,0.0494055523026653,0.0231422479250172,0.1385625374627653,0.3000596021999195,0.1188307992667455,0.2271360524837445,0.0012430376746155,50.47061086834007,-4.724839323574813,486954.5,0
BR3 3DF,537538,167427,Unsurveyed/Urban,0.0,The Beck,1000.0,Bromley,BR3,246.0,0.110157651,0.12633111,0.0889537665212773,0.206826793658451,0.1947982121329925,0.0817765893932923,0.2226863018317632,0.1059058957754152,0.0931382707649322,0.005914169921876,51.38922475977757,-0.02469696712890021,486954.5,0
OX49 5RP,470646,196857,,120.0,,1920.0,South Oxfordshire,OX49,1811.0,0.550236656,0.631022965,0.3179308946985361,0.0754355396227625,0.0257480268197303,0.113926519296358,0.1941137987223381,0.1627206031721328,0.0847593370517529,0.0253652806163888,51.66605909550331,-0.9799327791685953,486954.5,0
SL6 2XG,489079,180680,Arenosols,30.0,,1740.0,,SL6,2279.0,0.428118838,0.490975684,0.1217311523087976,0.0993805497911236,0.0512736585531822,0.1842891003727085,0.2964334803890767,0.0953515276740988,0.1241559033510816,0.0273846275599306,51.518027043264624,-0.7175769519702689,486954.5,0
PL4 7YW,249400,55500,,30.0,River Plym,1520.0,Plymouth,PL4,1990.0,0.164096101,0.188188859,0.4927749962989284,0.1635240211716728,0.0764434867853432,0.0421345813111391,0.0349792129763385,0.0557152324423717,0.1250672894684616,0.0093611795457444,50.380060755529776,-4.119509462612682,486954.5,0
HA4 8EE,510370,187892,Unsurveyed/Urban,0.0,Yeading Brook,0.0,Hillingdon,HA4,970.0,0.271704918,0.311596912,0.0028319743244675,0.0934643184657571,0.491357942034793,0.1841117778726989,0.0800973391465034,0.0683584599110773,0.0787827038724519,0.0009954843722505,51.57909384823319,-0.4085834674470008,486954.5,0
PL25 9HE,203781,52688,Gleysols,0.0,,0.0,,PL25,1978.0,0.412285059,0.472817174,0.1237962935885579,0.0761724481332066,0.0430499837429971,0.1276144235045242,0.2447809297385235,0.1313182268730282,0.2484868039595244,0.0047808904596377,50.3413471008739,-4.758965521583772,486954.5,0
RH17 5WU,533131,124714,Unsurveyed/Urban,50.0,,0.0,,RH17,2079.0,0.340572645,0.39057587,0.2256625352672017,0.0837639766716246,0.0670212400277601,0.1853703301522306,0.1776950191403848,0.1025870342046739,0.1061946890097279,0.0517051755263961,51.006414760873774,-0.10382259976467978,486954.5,0
BN12 6RT,511016,103522,Unsurveyed/Urban,0.0,Ferring Rife,1160.0,Worthing,BN12,217.0,0.336153478,0.385507876,0.0188278876850972,0.0235673647047599,0.2214112580438796,0.5023543421728778,0.1567918224807409,0.0390159186554882,0.0339872813983482,0.0040441248588078,50.8206096462644,-0.42533472452828136,486954.5,0
BA2 1RX,371966,164835,Unsurveyed/Urban,50.0,,1650.0,Bath and North East Somerset,BA2,128.0,0.573299514,0.657471935,0.3671386607741415,0.0811915683626933,0.0670379917329496,0.154720475682329,0.1428615218283728,0.0852851916793031,0.0824084194208571,0.0193561705193532,51.38186484658036,-2.4042106577271762,486954.5,0
PO15 5EA,453750,107210,Arenosols,30.0,,450.0,Fareham,PO15,2002.0,1.036815329,1.189041616,0.020414676825882,0.0224814487950343,0.0403983924330718,0.1810110134651809,0.3131281404920386,0.2653105497224038,0.148837408819754,0.0084183694466344,50.86190834020845,-1.23765127910822,486954.5,0
PL6 8QF,251130,57789,Unsurveyed/Urban,0.0,,430.0,,PL6,1992.0,0.533207534,0.61149361,0.0263862005613224,0.0128402454015719,0.0709530797813385,0.1812879640152337,0.4986367980537173,0.133772289725071,0.0729249597969727,0.0031984626647722,50.40107310546616,-4.096102045083884,486954.5,0
SP11 6JH,437750,149093,,100.0,River Anton,3220.0,,SP11,2346.0,0.413990929,0.474773501,0.1897705761689611,0.0614140296059519,0.0429702551874512,0.1394064335668314,0.1946647982880574,0.1502937394358884,0.1961165679382254,0.0253635998086329,51.23977321204517,-1.4606231822334075,486954.5,0
SO2 6LP,446922,111863,Unsurveyed/Urban,50.0,,2620.0,Southampton,SO2,,,,,,,,,,,,50.90434033629746,-1.334064982522283,486954.5,0
BH15 3AY,401273,92481,,0.0,,0.0,"Bournemouth, Christchurch and Poole",BH15,184.0,0.24593802,0.282046892,0.0778576531903136,0.1016210666798567,0.1236257610147386,0.1125269832588834,0.2478633442663744,0.1269228056644491,0.1850970613156095,0.0244853246097745,50.73194383718664,-1.9833278715718707,486954.5,0
BR5 2JZ,546711,168728,Unsurveyed/Urban,50.0,River Cray,0.0,Bromley,BR5,248.0,0.226141618,0.259343962,0.029647379262504,0.0436758737362099,0.3066428760106346,0.3288165101893583,0.1319212679042394,0.0703314272975003,0.0803962949059256,0.0085683706936274,51.39861973056711,0.10758156375801846,486954.5,0
BR8 7YE,551292,169309,Unsurveyed/Urban,70.0,,2620.0,Sevenoaks,BR8,251.0,0.236095815,0.270759644,0.0635345042910583,0.0396626086723483,0.0995075835688253,0.3065825137281592,0.2728581248849048,0.1750254467730796,0.0377801700870365,0.0050490479945878,51.40263795125388,0.17363082820665782,486954.5,0
DA3 7DP,560884,168506,Unsurveyed/Urban,70.0,River Darent,0.0,Sevenoaks,DA3,520.0,0.85107518,0.976030909,0.0621685499156292,0.0440428440023435,0.0442763940835076,0.199989279841055,0.4108504125852188,0.1305105189552755,0.098677373715092,0.0094846269018783,51.39278635023242,0.31104769904769863,486954.5,0
EX2 8GJ,291677,91211,,10.0,River Exe,720.0,Exeter,EX2,779.0,0.27718066,0.317876608,0.1428223408722685,0.0582818287863638,0.1299559293361937,0.146120728879846,0.1727928183570357,0.1661341127220361,0.1744992871498537,0.0093929538964021,50.710408086234395,-3.535556694579703,486954.5,0
EX10 8JR,313168,87873,Unsurveyed/Urban,40.0,River Sid,0.0,East Devon,EX10,769.0,0.644082588,0.738647452,0.2326110206470539,0.1217392492685852,0.0810661349705154,0.1293509859082431,0.1980133582677753,0.1344058435315292,0.0828859619072792,0.0199274454990183,50.684009310224276,-3.2304754585169038,486954.5,0
BA15 1ZP,375350,164483,,20.0,River Avon,1780.0,Bath and North East Somerset,BA15,126.0,0.362766239,0.416027949,0.2537711138084961,0.0575548582423318,0.026423828745121,0.1112711592188852,0.2997231630105468,0.133206623283952,0.1072844006757203,0.0107648530149466,51.37885758779715,-2.3555622854335705,486954.5,0
BN41 1EE,526216,104960,Unsurveyed/Urban,10.0,,0.0,Brighton and Hove,BN41,234.0,0.330945317,0.379535047,0.1600439932208597,0.2441804769394203,0.159148462464899,0.2113060069669173,0.1051036809217502,0.0689349902739386,0.0431802916787567,0.0081020975334579,50.83042417946203,-0.20915984813571817,486954.5,0
BR3 4ET,536928,169373,,0.0,The Beck,0.0,,BR3,246.0,0.110157651,0.12633111,0.0889537665212773,0.206826793658451,0.1947982121329925,0.0817765893932923,0.2226863018317632,0.1059058957754152,0.0931382707649322,0.005914169921876,51.40685951750816,-0.03270812168724064,486954.5,0
SW15 9GH,523857,175007,,0.0,Beverley Brook,0.0,,SW15,2406.0,0.130311175,0.149443596,0.230820802998854,0.1023080947183268,0.086526583920975,0.2264177775818287,0.1908474203625395,0.0375338806954286,0.1149590573409988,0.0105863823810484,51.46049611604732,-0.2185651458479709,486954.5,0
GU11 2HW,487500,153500,Unsurveyed/Urban,80.0,,0.0,,GU11,930.0,0.261272995,0.299633363,0.1517444063507586,0.0870803925535847,0.0462603048245189,0.0715834295370203,0.2572459499407178,0.1984262874247996,0.1746773583190238,0.012981871049576,51.27393997192003,-0.7470200662828445,486954.5,0
DA14 5DW,547042,170483,,40.0,River Cray,560.0,,DA14,514.0,0.705300721,0.808853695,0.0996788551462019,0.0619499950233049,0.1746614891875226,0.1988926678919265,0.2562682064425959,0.1002541535788807,0.0867502969211426,0.0215443358084247,51.41430364319046,0.11306312056804109,486954.5,0
TR3 6EB,179161,43078,Stagnosols,80.0,,730.0,Cornwall,TR3,2579.0,0.52399978,0.600933964,0.2889053159699925,0.0238545865070792,0.0474557153918118,0.1173407854287837,0.2888587348539422,0.147673319026229,0.0743908621474103,0.011520680674751,50.24632947666701,-5.098843786734648,486954.5,0
SE28 8PB,547843,180945,Unsurveyed/Urban,0.0,,300.0,,SE28,2227.0,0.095689905,0.109739195,0.0023000628206399,0.0004405800149938,4.382203668646075e-06,0.0042384052723765,0.1803836259806138,0.4959255951160378,0.3113589935713375,0.0053483550203317,51.508099991767914,0.1289435601862345,486954.5,0
ME8 8LX,581848,165910,Unsurveyed/Urban,40.0,,4080.0,Medway,ME8,1523.0,0.294662786,0.337925478,0.0445567247836505,0.0426991738939727,0.1010792354899678,0.2861850851578061,0.315547076311805,0.174744238044421,0.0271830732896488,0.0080053930287278,51.36314278190077,0.6107255330415893,486954.5,0
BN7 1UH,541424,109930,Unsurveyed/Urban,20.0,River Ouse,710.0,,BN7,241.0,0.546136197,0.626320472,0.2639828327620805,0.0606963660296425,0.0694101384727975,0.2428172470430668,0.1417355133866334,0.1303974652671417,0.0653394320468066,0.0256210049918307,50.87157692082917,0.008570598882409212,486954.5,0
TW1 3TN,516240,173174,Unsurveyed/Urban,10.0,,1790.0,Richmond upon Thames,TW1,2615.0,0.254566884,0.291942654,0.1633639719075219,0.3274836912960837,0.1782913235956496,0.0391084313824185,0.1166450012667638,0.0914200084552904,0.0698842160616499,0.0138033560346219,51.4456355344048,-0.32875590767146395,486954.5,0
DA7 4XW,548487,176085,Unsurveyed/Urban,50.0,,3070.0,,DA7,524.0,0.141800656,0.162619973,0.0899541756946852,0.106527410713407,0.5489697137986504,0.1290835605510202,0.0546016572784315,0.0282211338987922,0.0295993858636459,0.0130429622013673,51.46426308900444,0.1361742142800972,486954.5,0
OX9 2EZ,469032,205229,,0.0,Cuttle Brook,1050.0,South Oxfordshire,OX9,1814.0,0.576829207,0.661519861,0.2034463788766807,0.0532510469822961,0.0361404820331437,0.1705957275985523,0.3065890724615339,0.1377602557962535,0.072292716588694,0.0199243196628455,51.7415218590881,-1.0016107660371312,486954.5,0
EX23 9NH,225466,105902,Cambisols,0.0,,710.0,,EX23,804.0,1.113297261,1.276752704,0.2614449664733989,0.0940318480991801,0.0595215614836419,0.08047905135657,0.1816219480756686,0.1565057033549896,0.149433476305257,0.0169614448512936,50.82627928512013,-4.479526172900437,486954.5,0
UB10 9LA,506884,184381,Unsurveyed/Urban,0.0,River Pinn,370.0,Hillingdon,UB10,2636.0,0.22219304,0.254815649,0.0280990354025461,0.1187032829034376,0.2794856753416589,0.214947242577836,0.1735347576248253,0.1095911861218577,0.0724232272210551,0.003215592806783,51.54820768827927,-0.459938487424178,486954.5,0
RH4 1TH,517084,150357,Unsurveyed/Urban,50.0,,90.0,Mole Valley,RH4,2085.0,0.2174599,0.249387585,0.233268294746509,0.1315368911031289,0.1626104435183195,0.1201520995159669,0.090758431997356,0.1544029328713279,0.0757451973940896,0.0315257088533019,51.240386317496245,-0.32411350569507247,486954.5,0
BH23 7BB,415626,97110,Luvisols,0.0,,1000.0,New Forest,BH23,193.0,0.432861128,0.496414242,0.0789296444923902,0.0614489088157031,0.091514787992371,0.1927747077388749,0.27372101478646,0.1862737184393007,0.0934049793443757,0.021932238390524,50.77336441540734,-1.7797620168634045,486954.5,0
CR0 4XB,530226,166531,,40.0,River Wandle,1410.0,,CR0,444.0,0.12253422,0.14052482,0.189431537345722,0.1261590258548246,0.1891934538904903,0.1351295287805097,0.1755132244680827,0.0883192433303605,0.0890137261960232,0.0072402601339868,51.38289608082596,-0.13005125645083923,486954.5,0
SO23 5DD,449331,130038,Unsurveyed/Urban,50.0,River Itchen,0.0,Winchester,SO23,2330.0,0.552994172,0.634185342,0.1890148829969848,0.0539116473169409,0.0246989413460889,0.3195376829649178,0.1316940453881296,0.1718150328866671,0.0998817966834126,0.0094459704168582,51.06756203725127,-1.2973458624263352,486954.5,0
CT1 3PF,615566,156925,Unsurveyed/Urban,0.0,,0.0,,CT1,452.0,0.471123682,0.540294543,0.2221130627858551,0.0552454979619016,0.0453374048355238,0.1145956390066039,0.2621398724555444,0.1557302503727352,0.1340934176750874,0.0107448549067484,51.27068606196275,1.0889345875468945,486954.5,0
KT10 9ER,514181,163531,Unsurveyed/Urban,0.0,,600.0,Elmbridge,KT10,1183.0,0.293163323,0.336205862,0.121138480279362,0.1070846445452211,0.206500983760507,0.1821500183151375,0.1291561449871452,0.0922311805763504,0.1334366358715638,0.0283019116647127,51.3593833863284,-0.36147098754692264,486954.5,0
SW19 3FG,524321,170180,,20.0,,3040.0,Merton,SW19,2410.0,0.308988468,0.354354471,0.264660062189143,0.2123536171880402,0.0610799536312745,0.106396396534114,0.160228825625078,0.1018433386722242,0.0794357783017512,0.0140020278583745,51.417013376583455,-0.21358305896422447,486954.5,0
BH14 4DA,403680,91738,Unsurveyed/Urban,30.0,,2310.0,"Bournemouth, Christchurch and Poole",BH14,183.0,0.274131815,0.314380128,0.1002388386605616,0.1990059808976704,0.1484031550310357,0.1279744372334423,0.1723811214509467,0.1071200896021695,0.1300346253130863,0.0148417518110872,50.72525250940032,-1.9492296029626348,486954.5,0
BR3 5BU,537708,170382,Unsurveyed/Urban,0.0,Ravensbourne River,0.0,Bromley,BR3,246.0,0.110157651,0.12633111,0.0889537665212773,0.206826793658451,0.1947982121329925,0.0817765893932923,0.2226863018317632,0.1059058957754152,0.0931382707649322,0.005914169921876,51.415737939005126,-0.02110935704929113,486954.5,0
SW4 9ZR,529353,175449,Unsurveyed/Urban,20.0,River Thames,3280.0,,SW4,2422.0,0.168513084,0.193254347,0.494626739741746,0.0403006204993124,0.0711697507874777,0.1198968174370655,0.0700485109247569,0.0386930417467064,0.140128046519618,0.0251364723433168,51.463240203470086,-0.13933679051969228,486954.5,0
