postcode,postcodeDistrict,postcodeSector,easting,northing,longitude,latitude,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,riskLabel,medianPrice,historicallyFlooded
TN11 0JF,TN11,TN11 0,563603,150159,0.34168532068230645,51.22717615207269,Luvisols,30,River Bourne,950.0,Tonbridge and Malling,1,535600.0,0
TN11 0JG,TN11,TN11 0,563700,151441,0.3436585794856091,51.2386662994747,Planosols,50,River Bourne,530.0,Tonbridge and Malling,1,496200.0,0
TN11 0JJ,TN11,TN11 0,564642,150983,0.35693039844801017,51.23428067401255,Luvisols,40,River Bourne,490.0,Tonbridge and Malling,1,483200.0,0
TN11 0JY,TN11,TN11 0,563307,149914,0.3373383484430775,51.22505967256234,Luvisols,30,River Bourne,680.0,Tonbridge and Malling,1,287600.0,0
TN11 0LB,TN11,TN11 0,564708,148110,0.356556032931432,51.208449810736916,Luvisols,20,River Bourne,510.0,Tonbridge and Malling,6,445900.0,1
TN11 0LP,TN11,TN11 0,563783,148307,0.34341562652517466,51.210485520866044,Luvisols,20,River Bourne,1010.0,Tonbridge and Malling,3,469700.0,0
TN11 0LT,TN11,TN11 0,564215,149969,0.3503553051676835,51.22529352735127,Luvisols,30,River Bourne,880.0,Tonbridge and Malling,2,451700.0,0
TN11 0LX,TN11,TN11 0,563611,150175,0.3418070899502767,51.22731761070619,Luvisols,30,River Bourne,960.0,Tonbridge and Malling,1,481800.0,0
TN11 0NE,TN11,TN11 0,559009,144549,0.2734644042847344,51.17806853308201,Luvisols,50,River Bourne,240.0,Tonbridge and Malling,2,541100.0,0
TN11 0NQ,TN11,TN11 0,559711,144612,0.28352693809289625,51.17843908046308,Luvisols,40,River Bourne,210.0,Tonbridge and Malling,7,501400.0,0
TN11 0NS,TN11,TN11 0,562019,145538,0.3169348673604443,51.18611000216576,Planosols,40,River Bourne,300.0,Tunbridge Wells,2,516800.0,0
TN11 0NU,TN11,TN11 0,562276,144939,0.3203387018170748,51.180655399416096,Planosols,60,River Bourne,960.0,Tunbridge Wells,2,529000.0,0
TN11 0PE,TN11,TN11 0,562321,146219,0.32155988212492687,51.19214287588716,Gleysols,20,River Bourne,620.0,Tunbridge Wells,5,522400.0,1
TN11 0PJ,TN11,TN11 0,562659,144831,0.3257646918737241,51.179576318599985,Planosols,60,River Bourne,1250.0,Tunbridge Wells,2,496200.0,0
TN11 0PL,TN11,TN11 0,562726,144798,0.32670747648970644,51.17926077899279,Planosols,60,River Bourne,1320.0,Tunbridge Wells,2,539800.0,0
TN11 0QQ,TN11,TN11 0,559000,144500,0.2733140951868977,51.17763077482864,Luvisols,50,River Bourne,230.0,Tonbridge and Malling,2,540000.0,0
TN11 0QR,TN11,TN11 0,561452,146301,0.309171499539547,51.19312558100496,Gleysols,30,River Bourne,650.0,Tunbridge Wells,1,490100.0,0
TN11 0QY,TN11,TN11 0,559769,146489,0.2851901708764527,51.19528734543005,Gleysols,20,River Medway,220.0,Tonbridge and Malling,7,473200.0,1
TN11 0QZ,TN11,TN11 0,559745,146491,0.2848478710768327,51.19531201938647,Unsurveyed/Urban,20,River Medway,200.0,Tonbridge and Malling,6,476000.0,1
TN11 0RT,TN11,TN11 0,563558,149675,0.340820742065979,51.22284059954928,Luvisols,30,River Bourne,470.0,Tonbridge and Malling,1,353700.0,0
TN11 0WD,TN11,TN11 0,562820,150240,0.33051819441118885,51.22812760791535,Luvisols,30,River Bourne,120.0,Tonbridge and Malling,3,499900.0,0
TN11 8AF,TN11,TN11 8,553494,142697,0.193837771800596,51.16293354080687,Planosols,40,River Medway,340.0,Sevenoaks,1,681700.0,0
TN11 8AJ,TN11,TN11 8,553939,142295,0.20002511029567885,51.15920195757961,Planosols,40,Brock's Gill,690.0,Sevenoaks,1,726200.0,0
TN11 8AP,TN11,TN11 8,554055,141778,0.20146149667563945,51.1545253354543,Planosols,40,River Medway,220.0,Sevenoaks,1,668800.0,0
TN11 8AU,TN11,TN11 8,553400,143100,0.1926662098047788,51.166579846439305,Planosols,70,River Medway,560.0,Sevenoaks,1,676100.0,0
TN11 8AX,TN11,TN11 8,553432,143166,0.1931516748032494,51.16716430638977,Planosols,70,River Medway,630.0,Tunbridge Wells,1,777900.0,0
TN11 8AY,TN11,TN11 8,555909,148069,0.2306781243853606,51.210549170544375,Planosols,30,River Medway,920.0,Tonbridge and Malling,2,769900.0,0
TN11 8BD,TN11,TN11 8,553057,143525,0.18794494010640306,51.17049045447635,Gleysols,40,River Medway,200.0,Sevenoaks,3,678300.0,0
TN11 8BG,TN11,TN11 8,553057,143648,0.18799725817922366,51.17159565996922,Gleysols,40,River Medway,110.0,Sevenoaks,3,683700.0,0
TN11 8BL,TN11,TN11 8,552743,143820,0.18358221268384503,51.17322503401782,Luvisols,40,River Medway,430.0,Sevenoaks,1,695300.0,0
TN11 8BN,TN11,TN11 8,552699,143849,0.18296559756646902,51.17349735236895,Luvisols,40,River Medway,480.0,Sevenoaks,1,761700.0,0
TN11 8BX,TN11,TN11 8,552486,143627,0.17982693165121943,51.17155936931253,Luvisols,40,River Eden,480.0,Sevenoaks,1,772600.0,0
TN11 8BY,TN11,TN11 8,551672,146671,0.16947628253332533,51.19912751612643,Planosols,40,River Medway,910.0,Sevenoaks,1,661600.0,0
TN11 8DD,TN11,TN11 8,552448,144014,0.1794477656620428,51.17504686396813,Luvisols,40,River Eden,660.0,Sevenoaks,1,683600.0,0
TN11 8DE,TN11,TN11 8,552541,143753,0.18066647515409856,51.17267688133107,Luvisols,30,River Medway,620.0,Sevenoaks,1,736700.0,0
TN11 8DJ,TN11,TN11 8,551239,143578,0.1619825198245945,51.17144992933385,Luvisols,60,River Medway,980.0,Sevenoaks,5,682900.0,0
TN11 8DN,TN11,TN11 8,552376,143426,0.17816956284581756,51.16978258417023,Luvisols,40,River Eden,260.0,Sevenoaks,1,700000.0,0
TN11 8DS,TN11,TN11 8,552160,143256,0.17501045962515896,51.16831250879165,Luvisols,40,River Eden,90.0,Sevenoaks,5,711500.0,0
TN11 8EH,TN11,TN11 8,552377,142513,0.1777973555740515,51.16157857608114,Planosols,40,River Eden,710.0,Sevenoaks,1,513500.0,0
TN11 8EN,TN11,TN11 8,552526,141696,0.17958054274336938,51.154197767284096,Luvisols,60,River Medway,450.0,Sevenoaks,1,662200.0,0
TN11 8EP,TN11,TN11 8,552190,141974,0.17489728248800135,51.156785122540455,Luvisols,80,River Medway,820.0,Sevenoaks,1,708400.0,0
TN11 8EU,TN11,TN11 8,551641,142069,0.16709275463293857,51.15778438444497,Luvisols,100,River Medway,1040.0,Sevenoaks,2,761900.0,0
TN11 8HL,TN11,TN11 8,554182,146373,0.20524535695641855,51.195778641760846,Luvisols,40,River Medway,2240.0,Sevenoaks,1,620000.0,0
TN11 8HS,TN11,TN11 8,553140,146388,0.19035053961928428,51.19619340021137,Planosols,50,River Medway,2240.0,Sevenoaks,1,693900.0,0
TN11 8JA,TN11,TN11 8,552312,144214,0.17758841814350124,51.17688016769217,Luvisols,50,River Eden,650.0,Sevenoaks,1,760800.0,0
TN11 8JD,TN11,TN11 8,552222,146040,0.17707495092562775,51.193311557557024,Planosols,40,River Eden,1110.0,Sevenoaks,1,746900.0,0
TN11 8JE,TN11,TN11 8,552227,146475,0.1773307300519454,51.197218891998936,Planosols,50,River Medway,2540.0,Sevenoaks,1,706200.0,0
TN11 8JJ,TN11,TN11 8,551934,146500,0.17315104560322933,51.19752144915046,Planosols,40,River Eden,1530.0,Sevenoaks,1,732000.0,0
TN11 8JS,TN11,TN11 8,551722,146661,0.17018715153809677,51.19902439701221,Planosols,40,River Medway,960.0,Sevenoaks,1,848300.0,0
TN11 8JX,TN11,TN11 8,551441,146676,0.16617465733307196,51.19923366834888,Planosols,40,River Medway,710.0,Sevenoaks,1,673900.0,0
TN11 8JZ,TN11,TN11 8,551600,146600,0.16841658890257882,51.19850863978048,Planosols,40,River Medway,890.0,Sevenoaks,1,682800.0,0
TN11 8LB,TN11,TN11 8,551761,146729,0.17077364730121172,51.199625059731765,Planosols,40,River Medway,970.0,Sevenoaks,1,722000.0,0
TN11 8LF,TN11,TN11 8,551810,146653,0.17144232952046812,51.19892915744126,Planosols,40,River Medway,1040.0,Sevenoaks,1,285200.0,0
TN11 8NB,TN11,TN11 8,555622,148855,0.22691340919593594,51.21768967859146,Planosols,60,River Medway,1960.0,Tonbridge and Malling,2,706900.0,0
TN11 8NN,TN11,TN11 8,554964,150455,0.21819050307242943,51.23224473042706,Planosols,80,River Medway,1360.0,Tonbridge and Malling,1,657000.0,0
TN11 8NP,TN11,TN11 8,555039,150352,0.21921934252444725,51.23129890818898,Planosols,80,River Medway,1300.0,Tonbridge and Malling,2,710000.0,0
TN11 8NR,TN11,TN11 8,555082,150899,0.22007132506206353,51.23620209533135,Planosols,90,River Medway,1810.0,Tonbridge and Malling,2,704300.0,0
TN11 8PA,TN11,TN11 8,555337,148799,0.22281165232695235,51.217264055545044,Planosols,60,River Medway,1670.0,Tonbridge and Malling,2,1151000.0,0
TN11 8PE,TN11,TN11 8,554292,149092,0.20798674014299698,51.2201798326262,Planosols,50,River Medway,810.0,Tonbridge and Malling,4,737100.0,0
TN11 8PP,TN11,TN11 8,553078,147646,0.19000000342318352,51.207513572691745,Planosols,40,River Medway,1100.0,Sevenoaks,5,780400.0,0
TN11 8PT,TN11,TN11 8,554945,148158,0.21692660616139153,51.21161098637215,Planosols,40,River Medway,1320.0,Tonbridge and Malling,2,753600.0,0
TN11 8QB,TN11,TN11 8,555270,146491,0.22085512820168435,51.19654453037508,Luvisols,30,River Medway,1250.0,Sevenoaks,3,430500.0,0
TN11 8QR,TN11,TN11 8,554908,146565,0.21571021604321197,51.19730760886284,Luvisols,30,River Medway,1530.0,Sevenoaks,1,366900.0,0
TN11 8QX,TN11,TN11 8,554928,146308,0.21588542175191164,51.194992993616935,Luvisols,30,River Medway,470.0,Sevenoaks,2,710300.0,0
TN11 8RP,TN11,TN11 8,554418,146426,0.2086430384819175,51.19619118493079,Luvisols,40,River Medway,860.0,Sevenoaks,1,783500.0,0
TN11 8RX,TN11,TN11 8,554435,146050,0.20872455889192315,51.192808140825285,Luvisols,30,River Medway,810.0,Sevenoaks,2,740100.0,0
TN11 9AA,TN11,TN11 9,557130,148281,0.2482369044896252,51.212119635771,Planosols,30,Hilden Brook,1030.0,Tonbridge and Malling,1,680000.0,0
TN11 9AD,TN11,TN11 9,556945,148219,0.24556334931767249,51.211613396078675,Planosols,30,Hilden Brook,1230.0,Tonbridge and Malling,3,682800.0,0
TN11 9AF,TN11,TN11 9,556919,147920,0.24506073618158714,51.2089340190563,Gleysols,30,Hilden Brook,940.0,Tonbridge and Malling,3,653600.0,0
TN11 9AR,TN11,TN11 9,557010,146841,0.24589071123633618,51.19921420906325,Gleysols,30,Hilden Brook,830.0,Sevenoaks,4,413000.0,0
TN11 9AS,TN11,TN11 9,556475,146553,0.23811413770572024,51.196773162648306,Gleysols,30,Hilden Brook,480.0,Sevenoaks,1,1809300.0,0
TN11 9AU,TN11,TN11 9,556159,144623,0.23275678810354766,51.17951827801721,Luvisols,40,Hilden Brook,850.0,Tunbridge Wells,2,692200.0,0
TN11 9AX,TN11,TN11 9,556498,144756,0.2376607126339246,51.18062068109225,Luvisols,50,Hilden Brook,610.0,Tunbridge Wells,1,606100.0,0
TN11 9AZ,TN11,TN11 9,556478,148195,0.23887243664696295,51.21152579832932,Planosols,40,Hilden Brook,980.0,Tonbridge and Malling,1,701500.0,0
TN11 9BA,TN11,TN11 9,556366,144924,0.23584675678794334,51.182166266344495,Luvisols,40,Hilden Brook,740.0,Tunbridge Wells,1,614100.0,0
TN11 9BD,TN11,TN11 9,556950,145650,0.2445124801988468,51.18852951002759,Gleysols,30,Hilden Brook,500.0,Tonbridge and Malling,5,611200.0,1
TN11 9BF,TN11,TN11 9,556779,148610,0.2433594910165686,51.21517209259977,Planosols,40,Hilden Brook,820.0,Tonbridge and Malling,1,661400.0,0
TN11 9BL,TN11,TN11 9,557747,147847,0.25687243079506383,51.20805021839633,Gleysols,30,Hilden Brook,750.0,Tonbridge and Malling,5,458200.0,1
TN11 9BN,TN11,TN11 9,557848,147755,0.2582766679810803,51.207195724467056,Gleysols,30,Hilden Brook,790.0,Tonbridge and Malling,5,614100.0,0
TN11 9BP,TN11,TN11 9,557807,147670,0.25765287097597767,51.20644332513203,Gleysols,30,Hilden Brook,880.0,Tonbridge and Malling,6,505500.0,1
TN11 9BS,TN11,TN11 9,557948,147846,0.25974704375933755,51.20798573039274,Planosols,30,Hilden Brook,670.0,Tonbridge and Malling,3,602700.0,0
TN11 9BW,TN11,TN11 9,557929,147691,0.2594071028907656,51.206598317550416,Gleysols,30,Hilden Brook,820.0,Tonbridge and Malling,5,711200.0,0
TN11 9DA,TN11,TN11 9,557977,147936,0.2602014487126794,51.208786358792814,Planosols,30,Hilden Brook,570.0,Tonbridge and Malling,1,651000.0,0
TN11 9DN,TN11,TN11 9,557193,147871,0.24895861527699392,51.20841847121491,Gleysols,30,Hilden Brook,1110.0,Tonbridge and Malling,5,514500.0,1
TN11 9DR,TN11,TN11 9,557108,147796,0.24770996230447598,51.20776796508515,Gleysols,30,Hilden Brook,1000.0,Tonbridge and Malling,4,604000.0,0
TN11 9DU,TN11,TN11 9,556966,147856,0.24570505323004962,51.20834607464502,Gleysols,30,Hilden Brook,930.0,Tonbridge and Malling,3,669100.0,0
TN11 9DZ,TN11,TN11 9,557114,148628,0.2481599036172862,51.21524182201698,Planosols,40,Hilden Brook,1040.0,Tonbridge and Malling,2,670700.0,0
TN11 9EB,TN11,TN11 9,557130,148000,0.24811391893798776,51.20959485556321,Gleysols,30,Hilden Brook,1140.0,Tonbridge and Malling,5,731600.0,1
TN11 9EL,TN11,TN11 9,557432,148365,0.25259387691787716,51.21279126657438,Planosols,30,Hilden Brook,720.0,Tonbridge and Malling,1,642200.0,0
TN11 9EN,TN11,TN11 9,557231,148419,0.24974216370050545,51.21333178596471,Planosols,30,Hilden Brook,920.0,Tonbridge and Malling,1,661000.0,0
TN11 9ET,TN11,TN11 9,557411,148208,0.25222462386041655,51.21138641266099,Planosols,30,Hilden Brook,780.0,Tonbridge and Malling,3,635200.0,0
TN11 9FA,TN11,TN11 9,556942,146691,0.24485270736509282,51.1978851233563,Gleysols,30,Hilden Brook,140.0,Sevenoaks,3,675600.0,0
TN11 9FB,TN11,TN11 9,556980,146745,0.24541972968346387,51.19835988400599,Gleysols,30,Hilden Brook,200.0,Sevenoaks,3,627500.0,0
TN11 9HA,TN11,TN11 9,557379,148130,0.2517326758023073,51.21069439776062,Gleysols,30,Hilden Brook,840.0,Tonbridge and Malling,4,499500.0,0
TN11 9HE,TN11,TN11 9,557576,147951,0.25447212414174925,51.20903181643664,Gleysols,30,Hilden Brook,780.0,Tonbridge and Malling,6,620900.0,1
TN11 9HG,TN11,TN11 9,557506,147886,0.25344232358974383,51.20846708703895,Gleysols,30,Hilden Brook,870.0,Tonbridge and Malling,6,677500.0,1
TN11 9HH,TN11,TN11 9,556268,148881,0.2361670370433728,51.217746997493485,Planosols,50,Hilden Brook,750.0,Tonbridge and Malling,1,647400.0,0
TN11 9HJ,TN11,TN11 9,556834,148671,0.24417298120153766,51.21570508659044,Planosols,40,Hilden Brook,770.0,Tonbridge and Malling,2,697700.0,0
TN11 9HL,TN11,TN11 9,556815,148605,0.24387232623850025,51.21511729040776,Planosols,40,Hilden Brook,1330.0,Tonbridge and Malling,1,513500.0,0
TN11 9HN,TN11,TN11 9,556495,148714,0.23934189382008123,51.216184376252045,Planosols,50,Hilden Brook,770.0,Tonbridge and Malling,1,693000.0,0
TN11 9HQ,TN11,TN11 9,557615,147852,0.25498652618172934,51.20813155451024,Gleysols,30,Hilden Brook,820.0,Tonbridge and Malling,6,694400.0,1
TN11 9HS,TN11,TN11 9,556268,148913,0.23618097127665066,51.21803451896031,Planosols,50,Hilden Brook,720.0,Tonbridge and Malling,1,642800.0,0
TN11 9HY,TN11,TN11 9,556679,148885,0.24204893148592654,51.217670395730345,Planosols,50,Hilden Brook,560.0,Tonbridge and Malling,1,545000.0,0
TN11 9JA,TN11,TN11 9,556756,149130,0.243257584221769,51.219850603721184,Planosols,40,Hilden Brook,300.0,Tonbridge and Malling,1,724500.0,0
TN11 9JG,TN11,TN11 9,556758,148720,0.24310710576644873,51.2161662039946,Planosols,50,Hilden Brook,710.0,Tonbridge and Malling,1,605900.0,0
TN11 9JL,TN11,TN11 9,556714,148780,0.24250382226511255,51.21671737239139,Planosols,50,Hilden Brook,660.0,Tonbridge and Malling,1,281300.0,0
TN11 9JN,TN11,TN11 9,557090,150535,0.24865160406770692,51.232382743243434,Planosols,50,Hilden Brook,180.0,Tonbridge and Malling,1,591300.0,0
TN11 9JP,TN11,TN11 9,556739,148844,0.2428894381255384,51.21728555633756,Planosols,50,Hilden Brook,590.0,Tonbridge and Malling,1,713200.0,0
TN11 9JR,TN11,TN11 9,557766,148439,0.2574043503905483,51.213364051639516,Planosols,40,Hilden Brook,380.0,Tonbridge and Malling,1,681100.0,0
TN11 9LA,TN11,TN11 9,557082,148981,0.2478566124989702,51.21842231519555,Planosols,40,Hilden Brook,550.0,Tonbridge and Malling,1,700700.0,0
TN11 9LB,TN11,TN11 9,557100,149200,0.24821001834935702,51.220385075163996,Planosols,40,Hilden Brook,410.0,Tonbridge and Malling,1,730600.0,0
TN11 9LE,TN11,TN11 9,557343,149100,0.2516429277750296,51.21941971659145,Planosols,40,Hilden Brook,1010.0,Tonbridge and Malling,1,661100.0,0
TN11 9LG,TN11,TN11 9,556916,148780,0.24539374982144596,51.21666194108666,Planosols,40,Hilden Brook,670.0,Tonbridge and Malling,1,861800.0,0
TN11 9LH,TN11,TN11 9,556766,149457,0.24354353224370434,51.22278595384117,Planosols,40,Hilden Brook,20.0,Tonbridge and Malling,5,604100.0,0
TN11 9LT,TN11,TN11 9,556569,150149,0.24102680809963886,51.229057597107875,Planosols,60,Hilden Brook,290.0,Tonbridge and Malling,1,1606400.0,0
TN11 9NR,TN11,TN11 9,560113,150130,0.2917330845714474,51.22790448933957,Planosols,80,Pen Stream,1270.0,Tonbridge and Malling,1,658900.0,0
TN11 9NS,TN11,TN11 9,559761,150422,0.28682617777828295,51.2306265822694,Planosols,80,Pen Stream,1570.0,Tonbridge and Malling,1,430400.0,0
TN11 9NT,TN11,TN11 9,559300,150700,0.28035253025525925,51.23325310249904,Planosols,70,Pen Stream,1960.0,Tonbridge and Malling,2,720600.0,0
TN11 9NX,TN11,TN11 9,558900,150900,0.2747166120753534,51.23516148966677,Planosols,80,Pen Stream,2310.0,Tonbridge and Malling,1,659800.0,0
TN11 9PA,TN11,TN11 9,559214,151660,0.27954814534107203,51.24190244207144,Planosols,60,Hilden Brook,650.0,Tonbridge and Malling,1,597500.0,0
TN11 9PD,TN11,TN11 9,559230,152059,0.27995446894983184,51.245482889553195,Planosols,70,Hilden Brook,670.0,Tonbridge and Malling,1,715700.0,0
TN11 9PQ,TN11,TN11 9,559522,152164,0.28418123132011713,51.246344762946094,Planosols,70,Hilden Brook,480.0,Tonbridge and Malling,1,717300.0,0
TN11 9PR,TN11,TN11 9,559902,152112,0.28959784918353776,51.24577124457978,Planosols,60,Mote Stream,250.0,Tonbridge and Malling,1,630400.0,0
TN11 9PT,TN11,TN11 9,559431,153429,0.2834416247491991,51.25773583329606,Luvisols,110,Mote Stream,720.0,Tonbridge and Malling,1,686000.0,0
TN11 9PU,TN11,TN11 9,558742,151619,0.2727737319650718,51.24166549372719,Planosols,70,Hilden Brook,1120.0,Tonbridge and Malling,1,684600.0,0
TN11 9QG,TN11,TN11 9,557015,151159,0.24785153723444162,51.23800997450966,Planosols,60,Hilden Brook,750.0,Tonbridge and Malling,3,683700.0,0
TN11 9QJ,TN11,TN11 9,557020,151123,0.24790733344237098,51.237685141691806,Planosols,60,Hilden Brook,720.0,Tonbridge and Malling,3,619100.0,0
TN11 9QN,TN11,TN11 9,558364,151357,0.267247242877901,51.23941644242293,Planosols,80,Hilden Brook,1450.0,Tonbridge and Malling,1,670600.0,0
TN11 9QP,TN11,TN11 9,560820,148752,0.301232241227584,51.21532505707301,Cambisols,40,Pen Stream,840.0,Tonbridge and Malling,2,635100.0,0
TN11 9QS,TN11,TN11 9,560200,150200,0.29300928362089085,51.22850902428112,Planosols,80,Pen Stream,1350.0,Tonbridge and Malling,1,619500.0,0
TN11 9QT,TN11,TN11 9,560926,150337,0.3034595753595694,51.2295358444672,Planosols,70,Pen Stream,1740.0,Tonbridge and Malling,1,603100.0,0
TN11 9RE,TN11,TN11 9,562200,151682,0.3222987987328445,51.241259622077436,Planosols,40,River Bourne,380.0,Tonbridge and Malling,1,642700.0,0
TN11 9RH,TN11,TN11 9,561068,152231,0.3063426427950834,51.24651261585758,Planosols,60,Mote Stream,460.0,Tonbridge and Malling,1,673600.0,0
TN11 9RJ,TN11,TN11 9,560670,151040,0.30011122930908773,51.235924104196954,Planosols,50,Mote Stream,810.0,Tonbridge and Malling,1,694600.0,0
TN11 9RL,TN11,TN11 9,560712,151788,0.30104772178572253,51.24263277446742,Planosols,50,Mote Stream,310.0,Tonbridge and Malling,1,675400.0,0
TN11 9RN,TN11,TN11 9,560567,152108,0.29911557430984126,51.24554864926186,Planosols,60,Mote Stream,570.0,Tonbridge and Malling,1,601400.0,0
TN11 9RP,TN11,TN11 9,560200,152000,0.29381367521408863,51.24468141519767,Planosols,60,Mote Stream,260.0,Tonbridge and Malling,1,628600.0,0
TN11 9RR,TN11,TN11 9,560429,152038,0.29710876315176027,51.24495852389685,Planosols,60,Mote Stream,650.0,Tonbridge and Malling,2,653700.0,0
TN11 9RU,TN11,TN11 9,561122,152433,0.30720651004118665,51.24831225765145,Planosols,60,River Bourne,790.0,Tonbridge and Malling,1,696300.0,0
TN11 9SH,TN11,TN11 9,561513,152614,0.31288555900352794,51.24982795498304,Planosols,50,River Bourne,220.0,Tonbridge and Malling,5,690400.0,0
TN11 9SN,TN11,TN11 9,562247,153022,0.3235783789783925,51.25328543937253,Luvisols,90,River Bourne,760.0,Tonbridge and Malling,1,674900.0,0
TN11 9SQ,TN11,TN11 9,563433,153107,0.3405971215622848,51.25371070910513,Luvisols,150,River Bourne,2220.0,Tonbridge and Malling,1,664800.0,0
TN11 9SS,TN11,TN11 9,562629,152074,0.32861713043930524,51.244659484377365,Luvisols,70,River Bourne,910.0,Tonbridge and Malling,1,623500.0,0
TN11 9ST,TN11,TN11 9,562800,152100,0.3310767029216581,51.2448443402833,Luvisols,70,River Bourne,1040.0,Tonbridge and Malling,1,647000.0,0
TN11 9SW,TN11,TN11 9,562542,152243,0.3274484433217664,51.246202630777255,Luvisols,70,River Bourne,1020.0,Tonbridge and Malling,1,662900.0,0
TN11 9ZA,TN11,TN11 9,557774,148475,0.2575346168312447,51.2136853003864,Planosols,40,Hilden Brook,370.0,Tonbridge and Malling,1,681600.0,0
TN12 0AE,TN12,TN12 0,578588,143206,0.5526212030096176,51.16022941378568,Planosols,30,River Beult,1950.0,Maidstone,1,630600.0,0
TN12 0AH,TN12,TN12 0,578610,143196,0.5529305314690489,51.160132721076835,Planosols,30,River Beult,1920.0,Maidstone,1,584500.0,0
TN12 0AU,TN12,TN12 0,578602,143065,0.5527512644184689,51.15895843589563,Planosols,40,River Beult,1900.0,Maidstone,1,567800.0,0
TN12 0AX,TN12,TN12 0,578591,142990,0.5525569259005804,51.15828813720195,Planosols,40,River Beult,1900.0,Maidstone,1,640700.0,0
TN12 0AZ,TN12,TN12 0,578660,142886,0.5534910103451532,51.15733237552334,Planosols,30,River Beult,1820.0,Maidstone,1,602500.0,0
TN12 0BG,TN12,TN12 0,578512,142889,0.5513783190487273,51.157405480220476,Planosols,30,River Beult,1960.0,Maidstone,1,580100.0,0
TN12 0BP,TN12,TN12 0,578633,143625,0.5534719713673083,51.1639792746066,Planosols,30,River Beult,1990.0,Maidstone,1,629500.0,0
TN12 0BS,TN12,TN12 0,578588,143740,0.5528861105662871,51.165026364327105,Planosols,30,River Beult,1870.0,Maidstone,1,592400.0,0
TN12 0BT,TN12,TN12 0,578659,143771,0.5539158989080502,51.16528268578178,Planosols,30,River Beult,1870.0,Maidstone,1,453200.0,0
TN12 0BZ,TN12,TN12 0,578454,142959,0.5505844775759506,51.158052373125344,Planosols,40,River Beult,2030.0,Maidstone,1,596500.0,0
TN12 0DF,TN12,TN12 0,580153,142512,0.5746311054836167,51.153505022741335,Planosols,20,River Beult,360.0,Maidstone,3,631600.0,0
TN12 0DG,TN12,TN12 0,579060,142430,0.5589782640798885,51.15311118254822,Planosols,30,River Beult,1430.0,Maidstone,1,619000.0,0
TN12 0DQ,TN12,TN12 0,579283,143900,0.5628954549693252,51.16624641463235,Planosols,20,River Beult,940.0,Maidstone,1,638900.0,0
TN12 0DW,TN12,TN12 0,580000,143600,0.572989593059971,51.16332654589773,Planosols,20,River Beult,440.0,Maidstone,1,527900.0,0
TN12 0DX,TN12,TN12 0,580464,144963,0.580302073843121,51.17542410471612,Planosols,20,River Beult,980.0,Maidstone,5,587600.0,0
TN12 0ED,TN12,TN12 0,580820,145666,0.5857428152802678,51.181626638843476,Planosols,20,River Beult,570.0,Maidstone,1,631900.0,0
TN12 0EH,TN12,TN12 0,578027,143405,0.544705189546749,51.16219175281435,Planosols,30,River Beult,3040.0,Maidstone,1,547100.0,0
TN12 0EJ,TN12,TN12 0,578571,142707,0.5521308876759976,51.155752166791245,Planosols,30,River Beult,1740.0,Maidstone,1,556700.0,0
TN12 0EN,TN12,TN12 0,578415,142465,0.5497826218379042,51.15362688228179,Planosols,30,River Beult,1480.0,Maidstone,1,586800.0,0
TN12 0EP,TN12,TN12 0,578573,142350,0.5519824564409822,51.15254458668903,Planosols,30,River Beult,1390.0,Maidstone,1,398100.0,0
TN12 0ET,TN12,TN12 0,578635,141730,0.5525606090544966,51.146955746988404,Planosols,30,River Beult,830.0,Maidstone,1,632500.0,0
TN12 0EX,TN12,TN12 0,578383,141748,0.5489705042643659,51.147195969149266,Planosols,30,River Beult,760.0,Maidstone,1,631300.0,0
TN12 0FB,TN12,TN12 0,578615,143184,0.5529960076658136,51.160023364716736,Planosols,30,River Beult,1920.0,Maidstone,1,633300.0,0
TN12 0FT,TN12,TN12 0,579055,144125,0.5597498115444738,51.1683389482399,Planosols,20,River Beult,1040.0,Maidstone,1,539700.0,0
TN12 0FW,TN12,TN12 0,578897,144242,0.5575504197416455,51.16943936147029,Planosols,20,River Beult,1600.0,Maidstone,1,556000.0,0
TN12 0FX,TN12,TN12 0,578034,146167,0.5461720589832929,51.187000858959465,Planosols,20,River Beult,740.0,Maidstone,3,753200.0,0
TN12 0GD,TN12,TN12 0,577874,144293,0.5429581909981684,51.17021631461953,Planosols,20,River Beult,1160.0,Maidstone,1,540200.0,0
TN12 0GL,TN12,TN12 0,578042,144016,0.5452217069695668,51.16767576481999,Planosols,30,River Beult,1450.0,Maidstone,2,344900.0,0
TN12 0GN,TN12,TN12 0,578090,143894,0.5458471743679478,51.16656489606375,Planosols,30,River Beult,1580.0,Maidstone,1,419700.0,0
TN12 0GP,TN12,TN12 0,577987,143940,0.5443982669412191,51.167010152636244,Planosols,30,River Beult,1520.0,Maidstone,1,622100.0,0
TN12 0GQ,TN12,TN12 0,578017,143889,0.5448016834131044,51.16654268597033,Planosols,30,River Beult,1570.0,Maidstone,1,544600.0,0
TN12 0HA,TN12,TN12 0,577881,141579,0.5417175333579936,51.145833916447636,Planosols,30,River Beult,690.0,Maidstone,1,632000.0,0
TN12 0HB,TN12,TN12 0,577729,141806,0.5396587024067824,51.14792027226852,Planosols,30,River Beult,960.0,Maidstone,2,720000.0,0
